decimalLongitude,decimalLatitude,basisOfRecord,scientificName,remark
127.205556,35.739519,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.52057,35.296726,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
120.666856,36.286455,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.999139,37.403732,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.148799,36.396219,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.144734,35.786622,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.151744,35.781254,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.195,38.003333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.877457,35.52039,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.973069,35.488073,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.355071,36.338514,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.51254,35.704124,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.230943,35.388186,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.308333,37.88,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.708056,37.478056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.428333,37.1075,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.819444,37.611111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.65,37.481111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.275,38.341667,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.943766,35.122535,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.502474,35.57093,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.426269,35.597042,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.241508,35.989649,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.357373,35.777808,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.883513,36.578689,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.253575,35.626917,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
136.566704,35.121502,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.136899,35.852772,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.583576,35.603381,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.547792,35.299562,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.08842,35.7513,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.142723,35.790364,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.16631,35.817046,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.208611,35.788056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.136726,35.852841,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.611944,35.6425,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.151215,35.788864,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.092763,35.745183,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.042038,35.184785,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.649537,35.662457,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.369797,35.674767,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.040448,37.354899,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.144105,37.457177,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
137.921775,35.286744,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.035653,36.025811,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.144726,37.457146,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.368403,35.817644,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
138.044161,36.686025,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.023056,36.593056,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.51377,36.333836,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.160423,39.657828,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.141107,35.986422,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
138.383961,36.365017,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.390613,36.393634,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.404989,36.40448,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.195691,36.204235,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
129.191202,35.50099,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.856389,35.744722,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.442222,35.621389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.130833,35.788056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.01735,36.183362,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.983611,35.481389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.876667,35.524167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.162586,35.805315,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.07756,34.717666,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.87555,35.523204,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.094703,35.750753,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.689722,35.946111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.144129,35.786944,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.125698,35.110921,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
136.382069,35.788934,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.144899,37.457332,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.4201,38.5152,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.570068,35.52924,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.89956,37.148436,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.055807,35.300052,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.043046,37.415325,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.04695,37.413517,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.14241,35.783425,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.907222,35.426111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.47132,35.675287,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.40125,35.756531,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.065011,37.417178,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.063461,37.415664,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.464016,38.219556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.467541,35.636886,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.431667,35.587778,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.390278,35.6375,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.629444,34.629167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.539856,35.712265,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
129.101833,35.638028,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.526111,35.301389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.143808,35.788151,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.097516,35.749671,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.079982,35.241806,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.153178,35.263727,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.083114,35.056158,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.250556,35.641944,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.8096,35.40485,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.511734,35.714165,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.511765,35.714188,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.356076,36.379642,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
139.099186,35.799834,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.143877,35.835673,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.72,37.196111,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.812054,35.543415,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.797778,37.108889,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.1518,36.7232,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.1518,36.7232,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.463646,35.394955,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.136667,35.853056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.142664,35.790411,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.142617,35.79035,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.299731,35.798868,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.297478,37.717426,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.005042,37.54449,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.797778,37.108889,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.155441,37.372327,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.327778,36.133611,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
137.927533,36.811998,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.488056,35.390278,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
138.094282,36.376135,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.177215,37.475389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.253611,36.9675,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.282778,38.126667,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.668056,37.591944,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.410956,35.389422,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.082742,35.778132,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.596639,34.593553,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.688361,36.410556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.060889,36.506056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.8311,35.017022,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.413611,35.196389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.550833,35.491389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.564722,34.349361,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.8311,35.017022,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.614167,35.284167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.168194,37.223056,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.722517,37.204183,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.534917,36.463972,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.614167,35.282222,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.124472,37.219333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.260522,36.298867,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.189269,34.69905,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.259667,38.166167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.5575,35.187778,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.789278,35.224361,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.160806,38.128444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.300278,35.261528,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.778367,37.213025,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.041806,34.425969,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.131803,35.314311,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.611389,35.283611,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.694694,35.184278,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.513389,37.946556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.256233,34.846953,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.615278,35.278889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.11,36.1,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.2827,37.680599,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.283005,37.675995,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.251007,37.68721,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.263275,37.688396,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.262878,37.681576,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.757456,35.687897,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
140.458333,37.68,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
140.456111,37.683333,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.26875,36.6125,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.005133,37.544017,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.417614,35.58561,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.372806,38.196778,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.387083,37.787944,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.099583,37.0995,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.129667,37.083722,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.089417,34.841889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.148556,35.170028,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.683322,36.821408,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.906722,37.153361,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.554722,35.205,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.56,35.2,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.190048,36.705845,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.395889,38.473556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.790206,35.765731,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.5738,35.543556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.608611,35.273333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.301111,35.25625,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.402128,35.891369,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.538386,36.825117,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.258361,35.206444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.418219,35.761492,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.581797,37.070164,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.834333,37.012694,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.791139,35.226306,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.122083,37.091444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.146944,35.293889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.975975,37.290625,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.281042,37.598847,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.048583,34.893,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.715564,35.802731,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.132611,37.082833,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
125.118981,34.068756,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
139.688333,37.161944,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.233214,36.287814,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.389186,36.499061,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.279119,36.240986,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
139.605556,37.302778000000004,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
126.992981,37.548786,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.603333,35.275278,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.119861,37.092444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.554722,35.193333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.152444,34.775528,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.140833,35.291111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.167933,37.225411,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.026672,34.741208,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.088111,37.115222,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.919308,35.273206,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.308292,37.385972,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.058878,35.279367,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.510167,38.291889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.286389,35.258611,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.08975,37.1175,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.671292,35.781325,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.140833,35.291111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
141.28428,39.53467,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
141.28428,39.53467,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
141.7504,40.0505,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
139.4678,37.6991,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.768722,36.508667,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.522444,34.293806,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.52425,34.296139,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.382194,37.772806,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.205278,36.635611,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.887778,35.325,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
129.046222,36.256778,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.273492,37.391253,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.043864,38.072331,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.727031,35.367322,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.537358,37.536008,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.975675,36.161656,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.548611,35.185278,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.230833,35.278611,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.121028,37.230722,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.553611,35.195278,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.311667,35.252083,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
138.6397,36.8771,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
138.6692,36.9645,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
126.564139,34.354889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.377778,35.196806,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.983611,34.323333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.321,33.948722,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.42875,38.476528,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.280917,38.062722,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.386944,38.473889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.151075,37.220411,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.265625,34.645008,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.072594,36.223419,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.157947,38.085494,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.691528,35.173444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.366283,34.573433,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.652058,37.071061,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.300278,35.261528,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.797778,35.608889,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.526392,37.380556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.433833,38.28525,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.158028,38.326917,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
127.865306,38.288111,PRESERVED_SPECIMEN,Disporum smilacinum,Disporum smilacinum
128.991667,35.7,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.232006,35.910242,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.621944,33.446528,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.817944,34.870167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.636528,33.392222,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.230306,36.414194,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.901722,37.365111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.452258,34.956744,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.802861,33.481222,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.844722,37.204444,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.409167,34.680556,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.816947,36.078292,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.901722,37.365111,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.698797,34.821389,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.473889,36.053333,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.453889,33.309472,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.077778,34.93,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.706389,37.14,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.104022,34.999392,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.778889,37.454167,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
127.033889,36.02,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
126.657028,33.430667,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
128.002803,34.868789,HUMAN_OBSERVATION,Disporum smilacinum,Disporum smilacinum
